Job_Title,Company,Location,Skills,Experience_Level,Salary
AI Engineer,Facebook,"Boston, MA","Python, Pandas, Data Science",Senior,100857
Software Engineer,Facebook,"Austin, TX","C++, Deep Learning, TensorFlow",Entry,111772
DevOps Engineer,Tesla,"New York, NY","Python, Pandas, Data Science",Senior,155856
Machine Learning Engineer,Facebook,"Boston, MA","C++, Deep Learning, TensorFlow",Senior,66107
Data Scientist,Amazon,"Austin, TX","JavaScript, React, Node.js",Entry,95561
Machine Learning Engineer,Google,"New York, NY","Python, Pandas, Data Science",Senior,73138
Machine Learning Engineer,Tesla,"Austin, TX","Java, AWS, Docker",Entry,184143
DevOps Engineer,Google,"San Francisco, CA","JavaScript, React, Node.js",Mid,78632
Machine Learning Engineer,Facebook,"New York, NY","C++, Deep Learning, TensorFlow",Entry,107547
Machine Learning Engineer,Tesla,"Austin, TX","Python, Pandas, Data Science",Mid,72100
AI Engineer,Microsoft,"San Francisco, CA","JavaScript, React, Node.js",Senior,107930
DevOps Engineer,Amazon,"San Francisco, CA","Java, AWS, Docker",Entry,113025
Software Engineer,Facebook,"New York, NY","Python, Pandas, Data Science",Entry,138944
Data Scientist,Facebook,"Seattle, WA","JavaScript, React, Node.js",Entry,151641
Machine Learning Engineer,Amazon,"Boston, MA","JavaScript, React, Node.js",Entry,156920
Data Scientist,Amazon,"New York, NY","JavaScript, React, Node.js",Mid,192533
Software Engineer,Microsoft,"San Francisco, CA","Python, SQL, Machine Learning",Mid,102362
Data Scientist,Facebook,"San Francisco, CA","C++, Deep Learning, TensorFlow",Senior,88610
Software Engineer,Facebook,"New York, NY","Python, Pandas, Data Science",Senior,164334
AI Engineer,Google,"Seattle, WA","Python, Pandas, Data Science",Senior,67717
Machine Learning Engineer,Tesla,"Boston, MA","Python, Pandas, Data Science",Senior,124022
Software Engineer,Tesla,"Austin, TX","JavaScript, React, Node.js",Entry,111645
Data Scientist,Google,"New York, NY","C++, Deep Learning, TensorFlow",Mid,89550
Machine Learning Engineer,Tesla,"Boston, MA","Java, AWS, Docker",Mid,194648
AI Engineer,Amazon,"Boston, MA","Python, Pandas, Data Science",Mid,100868
Machine Learning Engineer,Tesla,"San Francisco, CA","C++, Deep Learning, TensorFlow",Mid,158039
Software Engineer,Tesla,"Austin, TX","C++, Deep Learning, TensorFlow",Senior,196800
AI Engineer,Google,"New York, NY","Python, SQL, Machine Learning",Entry,92800
Data Scientist,Microsoft,"San Francisco, CA","Python, Pandas, Data Science",Mid,70886
AI Engineer,Tesla,"San Francisco, CA","JavaScript, React, Node.js",Entry,105805
AI Engineer,Tesla,"Seattle, WA","C++, Deep Learning, TensorFlow",Entry,92532
DevOps Engineer,Microsoft,"Boston, MA","C++, Deep Learning, TensorFlow",Entry,172765
AI Engineer,Google,"New York, NY","Java, AWS, Docker",Entry,88688
AI Engineer,Microsoft,"New York, NY","Python, SQL, Machine Learning",Mid,83089
Machine Learning Engineer,Google,"New York, NY","C++, Deep Learning, TensorFlow",Mid,93585
Data Scientist,Amazon,"San Francisco, CA","C++, Deep Learning, TensorFlow",Mid,62438
Machine Learning Engineer,Google,"Seattle, WA","JavaScript, React, Node.js",Senior,153095
Machine Learning Engineer,Amazon,"Austin, TX","JavaScript, React, Node.js",Mid,74026
Software Engineer,Amazon,"San Francisco, CA","Java, AWS, Docker",Senior,180168
Machine Learning Engineer,Google,"Austin, TX","Java, AWS, Docker",Senior,110998
DevOps Engineer,Facebook,"Seattle, WA","Java, AWS, Docker",Senior,117013
DevOps Engineer,Google,"Boston, MA","JavaScript, React, Node.js",Mid,111039
Software Engineer,Tesla,"New York, NY","JavaScript, React, Node.js",Mid,166446
Data Scientist,Tesla,"Austin, TX","Python, SQL, Machine Learning",Mid,158452
Data Scientist,Facebook,"San Francisco, CA","Python, Pandas, Data Science",Senior,127182
Machine Learning Engineer,Amazon,"Austin, TX","Python, Pandas, Data Science",Senior,112147
Machine Learning Engineer,Facebook,"Boston, MA","Python, SQL, Machine Learning",Entry,135400
Machine Learning Engineer,Tesla,"New York, NY","Python, Pandas, Data Science",Senior,106434
Data Scientist,Facebook,"Austin, TX","JavaScript, React, Node.js",Senior,86515
AI Engineer,Google,"Boston, MA","Python, Pandas, Data Science",Mid,118001
DevOps Engineer,Facebook,"San Francisco, CA","JavaScript, React, Node.js",Entry,169591
AI Engineer,Amazon,"Seattle, WA","Python, SQL, Machine Learning",Entry,105778
AI Engineer,Google,"San Francisco, CA","Java, AWS, Docker",Entry,155849
Data Scientist,Microsoft,"New York, NY","Python, SQL, Machine Learning",Mid,163083
AI Engineer,Tesla,"San Francisco, CA","Python, Pandas, Data Science",Entry,161276
Software Engineer,Tesla,"San Francisco, CA","JavaScript, React, Node.js",Entry,116908
Machine Learning Engineer,Facebook,"San Francisco, CA","Python, Pandas, Data Science",Mid,154048
Software Engineer,Google,"San Francisco, CA","Python, Pandas, Data Science",Entry,94256
DevOps Engineer,Microsoft,"New York, NY","Java, AWS, Docker",Senior,187025
Machine Learning Engineer,Google,"Boston, MA","Python, Pandas, Data Science",Senior,187343
AI Engineer,Tesla,"Austin, TX","Java, AWS, Docker",Senior,69127
DevOps Engineer,Google,"Seattle, WA","JavaScript, React, Node.js",Senior,178251
Machine Learning Engineer,Microsoft,"Austin, TX","JavaScript, React, Node.js",Senior,141163
AI Engineer,Facebook,"Austin, TX","Java, AWS, Docker",Senior,178279
Software Engineer,Amazon,"Seattle, WA","Python, SQL, Machine Learning",Senior,161824
Machine Learning Engineer,Google,"New York, NY","JavaScript, React, Node.js",Senior,98664
AI Engineer,Amazon,"Seattle, WA","Python, SQL, Machine Learning",Senior,116795
Software Engineer,Tesla,"New York, NY","JavaScript, React, Node.js",Mid,181729
DevOps Engineer,Facebook,"Austin, TX","JavaScript, React, Node.js",Mid,96079
DevOps Engineer,Facebook,"New York, NY","C++, Deep Learning, TensorFlow",Senior,144225
DevOps Engineer,Google,"Boston, MA","Python, Pandas, Data Science",Mid,84259
DevOps Engineer,Facebook,"Seattle, WA","Python, Pandas, Data Science",Mid,86571
Data Scientist,Google,"Boston, MA","Python, SQL, Machine Learning",Senior,111119
Machine Learning Engineer,Google,"Austin, TX","Python, Pandas, Data Science",Senior,68009
Machine Learning Engineer,Amazon,"Seattle, WA","Python, SQL, Machine Learning",Mid,170210
Data Scientist,Facebook,"Austin, TX","JavaScript, React, Node.js",Senior,121829
AI Engineer,Google,"Boston, MA","C++, Deep Learning, TensorFlow",Senior,98230
AI Engineer,Amazon,"Austin, TX","C++, Deep Learning, TensorFlow",Senior,171364
DevOps Engineer,Microsoft,"Seattle, WA","JavaScript, React, Node.js",Senior,116049
Software Engineer,Amazon,"Seattle, WA","Java, AWS, Docker",Mid,161762
AI Engineer,Amazon,"Austin, TX","Java, AWS, Docker",Entry,183273
Software Engineer,Google,"Seattle, WA","Python, Pandas, Data Science",Mid,179466
Machine Learning Engineer,Tesla,"Seattle, WA","Python, SQL, Machine Learning",Entry,179053
Software Engineer,Tesla,"Austin, TX","C++, Deep Learning, TensorFlow",Entry,155018
Machine Learning Engineer,Tesla,"Boston, MA","Python, Pandas, Data Science",Entry,92795
Data Scientist,Amazon,"Seattle, WA","JavaScript, React, Node.js",Mid,173812
Data Scientist,Google,"Seattle, WA","C++, Deep Learning, TensorFlow",Mid,145411
DevOps Engineer,Facebook,"Seattle, WA","Python, SQL, Machine Learning",Mid,99191
AI Engineer,Amazon,"Seattle, WA","Python, SQL, Machine Learning",Mid,72453
DevOps Engineer,Amazon,"Austin, TX","Java, AWS, Docker",Mid,180848
Machine Learning Engineer,Google,"Boston, MA","Python, Pandas, Data Science",Entry,174165
DevOps Engineer,Microsoft,"Boston, MA","JavaScript, React, Node.js",Mid,109993
Software Engineer,Amazon,"New York, NY","C++, Deep Learning, TensorFlow",Entry,170780
Machine Learning Engineer,Microsoft,"Seattle, WA","Python, SQL, Machine Learning",Mid,105706
Data Scientist,Microsoft,"Seattle, WA","C++, Deep Learning, TensorFlow",Mid,151434
AI Engineer,Tesla,"New York, NY","JavaScript, React, Node.js",Senior,110799
Machine Learning Engineer,Google,"Boston, MA","C++, Deep Learning, TensorFlow",Entry,179586
Machine Learning Engineer,Microsoft,"San Francisco, CA","Python, Pandas, Data Science",Mid,120964
Software Engineer,Google,"San Francisco, CA","Java, AWS, Docker",Mid,157379
AI Engineer,Tesla,"Boston, MA","C++, Deep Learning, TensorFlow",Mid,169987
Data Scientist,Google,"Seattle, WA","Java, AWS, Docker",Senior,121926
Machine Learning Engineer,Amazon,"San Francisco, CA","JavaScript, React, Node.js",Entry,63801
Machine Learning Engineer,Microsoft,"Austin, TX","Java, AWS, Docker",Mid,100144
Software Engineer,Google,"Austin, TX","C++, Deep Learning, TensorFlow",Mid,154478
DevOps Engineer,Facebook,"New York, NY","C++, Deep Learning, TensorFlow",Mid,172364
Data Scientist,Google,"Boston, MA","Python, SQL, Machine Learning",Senior,142819
AI Engineer,Microsoft,"Boston, MA","C++, Deep Learning, TensorFlow",Mid,78637
Machine Learning Engineer,Tesla,"San Francisco, CA","Java, AWS, Docker",Entry,104621
Machine Learning Engineer,Tesla,"Seattle, WA","Python, SQL, Machine Learning",Entry,107431
Data Scientist,Microsoft,"Boston, MA","C++, Deep Learning, TensorFlow",Entry,159937
DevOps Engineer,Amazon,"San Francisco, CA","C++, Deep Learning, TensorFlow",Entry,116172
Machine Learning Engineer,Amazon,"San Francisco, CA","JavaScript, React, Node.js",Mid,85437
Data Scientist,Tesla,"Boston, MA","Python, SQL, Machine Learning",Senior,199221
Software Engineer,Tesla,"San Francisco, CA","JavaScript, React, Node.js",Senior,83119
DevOps Engineer,Microsoft,"New York, NY","JavaScript, React, Node.js",Senior,128835
AI Engineer,Amazon,"New York, NY","JavaScript, React, Node.js",Mid,195875
Machine Learning Engineer,Tesla,"Boston, MA","Python, Pandas, Data Science",Senior,120805
Data Scientist,Amazon,"Seattle, WA","JavaScript, React, Node.js",Entry,78201
Software Engineer,Tesla,"New York, NY","Java, AWS, Docker",Mid,88634
AI Engineer,Google,"New York, NY","C++, Deep Learning, TensorFlow",Senior,146821
Data Scientist,Facebook,"Boston, MA","Python, Pandas, Data Science",Entry,105775
Data Scientist,Google,"Austin, TX","JavaScript, React, Node.js",Entry,186546
AI Engineer,Tesla,"San Francisco, CA","C++, Deep Learning, TensorFlow",Mid,174090
Software Engineer,Facebook,"New York, NY","Python, SQL, Machine Learning",Mid,134676
Software Engineer,Facebook,"Austin, TX","Python, SQL, Machine Learning",Senior,66798
DevOps Engineer,Tesla,"Seattle, WA","C++, Deep Learning, TensorFlow",Senior,137160
Machine Learning Engineer,Tesla,"Austin, TX","Java, AWS, Docker",Senior,137751
AI Engineer,Amazon,"Boston, MA","C++, Deep Learning, TensorFlow",Mid,100888
AI Engineer,Tesla,"Seattle, WA","C++, Deep Learning, TensorFlow",Senior,109047
AI Engineer,Microsoft,"Seattle, WA","Python, Pandas, Data Science",Senior,169640
Software Engineer,Tesla,"Austin, TX","Python, SQL, Machine Learning",Entry,162614
Machine Learning Engineer,Microsoft,"Boston, MA","Python, SQL, Machine Learning",Entry,105955
DevOps Engineer,Tesla,"New York, NY","JavaScript, React, Node.js",Entry,193054
Data Scientist,Amazon,"Austin, TX","C++, Deep Learning, TensorFlow",Senior,181298
Data Scientist,Microsoft,"New York, NY","C++, Deep Learning, TensorFlow",Mid,145490
AI Engineer,Google,"Austin, TX","Java, AWS, Docker",Entry,99265
Machine Learning Engineer,Microsoft,"New York, NY","Python, SQL, Machine Learning",Mid,106313
Software Engineer,Amazon,"Austin, TX","Java, AWS, Docker",Senior,104350
Machine Learning Engineer,Microsoft,"Seattle, WA","Python, Pandas, Data Science",Senior,169168
Machine Learning Engineer,Tesla,"San Francisco, CA","JavaScript, React, Node.js",Entry,87924
Software Engineer,Tesla,"Seattle, WA","Java, AWS, Docker",Mid,142593
AI Engineer,Amazon,"New York, NY","Python, SQL, Machine Learning",Entry,177490
Machine Learning Engineer,Facebook,"Boston, MA","Python, Pandas, Data Science",Senior,67312
Data Scientist,Tesla,"Seattle, WA","C++, Deep Learning, TensorFlow",Mid,90353
Software Engineer,Google,"San Francisco, CA","Python, Pandas, Data Science",Entry,173744
DevOps Engineer,Amazon,"New York, NY","Java, AWS, Docker",Senior,76192
AI Engineer,Microsoft,"Seattle, WA","Python, SQL, Machine Learning",Entry,196504
Software Engineer,Microsoft,"Austin, TX","Java, AWS, Docker",Mid,156548
DevOps Engineer,Google,"Boston, MA","C++, Deep Learning, TensorFlow",Mid,158991
DevOps Engineer,Tesla,"New York, NY","C++, Deep Learning, TensorFlow",Mid,138711
Machine Learning Engineer,Amazon,"Seattle, WA","Python, SQL, Machine Learning",Mid,66774
Machine Learning Engineer,Google,"New York, NY","JavaScript, React, Node.js",Mid,175107
Machine Learning Engineer,Tesla,"Austin, TX","Python, Pandas, Data Science",Entry,132427
Software Engineer,Amazon,"San Francisco, CA","Python, Pandas, Data Science",Entry,147513
Software Engineer,Microsoft,"Seattle, WA","C++, Deep Learning, TensorFlow",Entry,124014
AI Engineer,Amazon,"New York, NY","Java, AWS, Docker",Entry,115256
Machine Learning Engineer,Facebook,"New York, NY","Java, AWS, Docker",Senior,158743
DevOps Engineer,Amazon,"New York, NY","JavaScript, React, Node.js",Senior,151190
Data Scientist,Facebook,"San Francisco, CA","Java, AWS, Docker",Entry,111715
AI Engineer,Amazon,"New York, NY","Python, Pandas, Data Science",Senior,67466
Software Engineer,Facebook,"Boston, MA","Java, AWS, Docker",Senior,77637
AI Engineer,Microsoft,"Boston, MA","JavaScript, React, Node.js",Mid,190424
AI Engineer,Tesla,"New York, NY","Python, Pandas, Data Science",Entry,128745
AI Engineer,Facebook,"Boston, MA","Java, AWS, Docker",Senior,96317
AI Engineer,Facebook,"Seattle, WA","Python, Pandas, Data Science",Senior,194150
Data Scientist,Microsoft,"Boston, MA","C++, Deep Learning, TensorFlow",Entry,63543
Machine Learning Engineer,Facebook,"New York, NY","C++, Deep Learning, TensorFlow",Mid,182790
DevOps Engineer,Google,"Austin, TX","C++, Deep Learning, TensorFlow",Entry,111052
AI Engineer,Microsoft,"Seattle, WA","Java, AWS, Docker",Mid,82064
AI Engineer,Google,"San Francisco, CA","JavaScript, React, Node.js",Senior,132287
AI Engineer,Microsoft,"New York, NY","Python, Pandas, Data Science",Mid,140442
Machine Learning Engineer,Facebook,"San Francisco, CA","Python, SQL, Machine Learning",Mid,180550
Software Engineer,Google,"Austin, TX","C++, Deep Learning, TensorFlow",Entry,74425
Software Engineer,Facebook,"San Francisco, CA","C++, Deep Learning, TensorFlow",Senior,111481
Data Scientist,Microsoft,"New York, NY","Python, SQL, Machine Learning",Entry,137347
Software Engineer,Facebook,"New York, NY","Python, SQL, Machine Learning",Entry,132317
AI Engineer,Google,"Austin, TX","Java, AWS, Docker",Senior,110530
AI Engineer,Google,"New York, NY","Python, Pandas, Data Science",Entry,141099
AI Engineer,Facebook,"Austin, TX","C++, Deep Learning, TensorFlow",Entry,85888
Data Scientist,Amazon,"Austin, TX","JavaScript, React, Node.js",Mid,125836
AI Engineer,Microsoft,"New York, NY","Java, AWS, Docker",Entry,170478
Software Engineer,Microsoft,"Boston, MA","Java, AWS, Docker",Senior,108990
Machine Learning Engineer,Facebook,"Austin, TX","JavaScript, React, Node.js",Entry,146544
Machine Learning Engineer,Amazon,"New York, NY","JavaScript, React, Node.js",Mid,123627
DevOps Engineer,Google,"Boston, MA","JavaScript, React, Node.js",Entry,188345
Software Engineer,Tesla,"Austin, TX","Python, SQL, Machine Learning",Entry,132843
AI Engineer,Tesla,"Boston, MA","C++, Deep Learning, TensorFlow",Entry,89251
Machine Learning Engineer,Facebook,"Seattle, WA","Python, SQL, Machine Learning",Mid,134418
Software Engineer,Amazon,"Seattle, WA","C++, Deep Learning, TensorFlow",Senior,112620
Machine Learning Engineer,Amazon,"Boston, MA","Python, SQL, Machine Learning",Senior,70040
AI Engineer,Microsoft,"Austin, TX","Python, Pandas, Data Science",Mid,197041
Machine Learning Engineer,Google,"New York, NY","C++, Deep Learning, TensorFlow",Mid,73162
DevOps Engineer,Amazon,"San Francisco, CA","Java, AWS, Docker",Entry,125435
DevOps Engineer,Tesla,"New York, NY","C++, Deep Learning, TensorFlow",Senior,178504
Machine Learning Engineer,Google,"San Francisco, CA","C++, Deep Learning, TensorFlow",Mid,134667
Software Engineer,Google,"San Francisco, CA","C++, Deep Learning, TensorFlow",Senior,188658
Software Engineer,Facebook,"Austin, TX","Python, Pandas, Data Science",Entry,65037
Software Engineer,Amazon,"Boston, MA","Python, SQL, Machine Learning",Mid,120526
Machine Learning Engineer,Facebook,"New York, NY","Java, AWS, Docker",Senior,147914
Software Engineer,Amazon,"Boston, MA","Python, SQL, Machine Learning",Senior,152162
AI Engineer,Microsoft,"Seattle, WA","Python, SQL, Machine Learning",Entry,119090
DevOps Engineer,Facebook,"Austin, TX","JavaScript, React, Node.js",Mid,193523
AI Engineer,Facebook,"Austin, TX","Python, Pandas, Data Science",Senior,125560
Software Engineer,Tesla,"Seattle, WA","JavaScript, React, Node.js",Entry,197034
AI Engineer,Facebook,"New York, NY","Python, Pandas, Data Science",Senior,149552
Software Engineer,Amazon,"Seattle, WA","Python, SQL, Machine Learning",Entry,76444
Machine Learning Engineer,Tesla,"New York, NY","Python, SQL, Machine Learning",Senior,100443
AI Engineer,Facebook,"San Francisco, CA","Python, Pandas, Data Science",Senior,157229
Machine Learning Engineer,Facebook,"Austin, TX","Python, SQL, Machine Learning",Entry,172314
Machine Learning Engineer,Microsoft,"New York, NY","Python, SQL, Machine Learning",Mid,84248
Data Scientist,Facebook,"Boston, MA","Java, AWS, Docker",Entry,187521
Software Engineer,Google,"Boston, MA","JavaScript, React, Node.js",Mid,128008
DevOps Engineer,Tesla,"Austin, TX","JavaScript, React, Node.js",Senior,120309
Software Engineer,Google,"Seattle, WA","JavaScript, React, Node.js",Senior,103237
DevOps Engineer,Tesla,"Seattle, WA","C++, Deep Learning, TensorFlow",Entry,186967
Software Engineer,Microsoft,"New York, NY","Java, AWS, Docker",Entry,68104
